"","id","recclass","mass","fell_found","year","latitude","longitude","group","chondrite","type","lvl3","lvl4","lc_sample","weights"
"4442.3",12341,"Iron, IIIE",341000,"Found",1884,-30.55,29.41667,"Iron IIIE","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"6764.49",24158,"H5",10800,"Fell",1950,56.13333,77.26667,"H","Chondrite","Stony","Ordinary","H","0",1
"6764.50",24158,"H5",10800,"Fell",1950,56.13333,77.26667,"H","Chondrite","Stony","Ordinary","H","0",1
"4821.43",16633,"Iron",34,"Found",1960,44.75,-79.88333,"Iron","Achondrite","Iron",NA,NA,"0",1
"5273.1",17939,"Iron, IIIAB",120,"Found",1902,-27.83333,123.86667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"4530.45",12436,"L6",2750,"Found",1961,-37.75,140.3,"L","Chondrite","Stony","Ordinary","L","0",1
"9634",56470,"L5",17.5,"Found",1979,19.83528,56.46139,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"694.52",5064,"L/LL4",330000,"Fell",1899,60.4,25.8,"LL","Chondrite","Stony","Ordinary","LL","0",1
"6712.49",24104,"H5",3600,"Fell",1866,13.48333,74.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"6406.45",23720,"H3.6",430,"Found",1983,-21.19222,55.68639,"H","Chondrite","Stony","Ordinary","H","0",1
"7946.42",45978,"Iron, ungrouped",8200,"Found",1981,-8.65,115.21667,"Iron","Achondrite","Iron",NA,NA,"0",1
"3239.57",7758,"Mesosiderite-A1",188,"Fell",1933,-3,151,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"0",1
"6185.1",23468,"H5",118000,"Found",1937,32.5,-101,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4751.68",15426,"Pallasite, PMG",45000,"Fell",1902,61.5,30.5,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"2221",6663,"H4",604,"Found",1944,33.51667,-95.3,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"524.4",2336,"L5",9200,"Found",1967,39.76667,-102.13333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"3288.6",7813,"H5",30250,"Found",1905,-38.68333,-61.1,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4951.4",16846,"H4/6",3600,"Found",1972,34.12167,-102.695,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5350.2",18048,"H6",5174,"Found",1936,24.16667,0.08333,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"4500",12405,"H4",19800,"Found",1956,26.27167,-97.90167,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"563.5",4909,"Iron, IIIAB",37850,"Found",1966,-30.85,122.31667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"3584",11429,"H5",690,"Fell",1910,52.86667,16.63333,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"5410.42",18118,"Iron",12,"Fell",1922,38.13333,14.96667,"Iron","Achondrite","Iron",NA,NA,"0",1
"7946.43",45978,"Iron, ungrouped",8200,"Found",1981,-8.65,115.21667,"Iron","Achondrite","Iron",NA,NA,"0",1
"459.44",470,"Iron, IAB-sHL",4100,"Found",1887,44.65,-87.46667,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"738.4",5110,"LL6",1676,"Fell",1808,44.86667,10.05,"LL","Chondrite","Stony","Ordinary","LL","2",0.064345060252235
"568.5",4914,"H6",256.3,"Found",1967,-31.61667,118.03333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6707",24098,"L6",1000,"Fell",1989,41.76667,62.51667,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"1055.1",5455,"H5",800,"Found",1955,34.83333,-112.01667,"H","Chondrite","Stony","Ordinary","H","13",0.0166285644122995
"4590.3",12767,"OC",2500,"Found",1969,39.60833,-100.475,"Chondrite","Chondrite","Stony",NA,NA,"2",0.064345060252235
"3214",7731,"H6",47700,"Fell",1939,42.52,-82.26,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"6648.1",24029,"H6",977,"Fell",1988,45.06667,7.66667,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"3239.58",7758,"Mesosiderite-A1",188,"Fell",1933,-3,151,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"0",1
"4783",15464,"H6",4300,"Found",1939,35.23333,-100.6,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5439.1",18799,"Aubrite",3393,"Fell",1933,55.5,66.08333,"Aubrite","Achondrite","Stony","Asteroidal",NA,"2",0.064345060252235
"6988.4",30403,"Iron, IIIAB-an",630000,"Found",1967,29.85861,-2.645,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"3632.5",11477,"L5",610,"Found",1936,34.05,-101.75,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5527.65",18897,"L",66,"Found",1973,29.9,-112.68333,"L","Chondrite","Stony","Ordinary","L","0",1
"5302.57",17989,"L6",6000,"Fell",1855,58.5,23,"L","Chondrite","Stony","Ordinary","L","0",1
"3637.2",11483,"L6",68000,"Found",1966,-28.48333,148.25,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4898.58",16754,"H4/5",7100,"Found",1925,-44.81667,171.13333,"H","Chondrite","Stony","Ordinary","H","0",1
"5435.2",18795,"Iron, IIC",17500,"Found",1906,37.73333,-89.85,"Iron IIC","Achondrite","Iron","Magmatic","Siderite","1",0.0294975764627465
"4162",12021,"H4",96,"Found",1989,21.71667,1.6,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"4352.46",12245,"H5",1630,"Fell",1908,-7,115.5,"H","Chondrite","Stony","Ordinary","H","0",1
"3460.49",10834,"Iron",367,"Found",1979,26,119,"Iron","Achondrite","Iron",NA,NA,"0",1
"6736.60",24129,"Stone-uncl",1500,"Fell",1926,34.48333,133.28333,"Stony",NA,"Stony",NA,NA,"0",1
"3228.3",7745,"H5",2270,"Fell",1865,52.55,-8.03333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"876.57",5261,"Iron, IVB",136000,"Found",1793,-33.5,26,"Iron IVB","Achondrite","Iron","Magmatic","Siderite","0",1
"4457.2",12357,"H5",4000,"Fell",1946,54.33333,56.08333,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"615.1",4955,"H5",10400,"Found",1950,34,-101.5,"H","Chondrite","Stony","Ordinary","H","13",0.0166285644122995
"5299.43",17986,"H4",1926,"Found",1960,46.5,30.76667,"H","Chondrite","Stony","Ordinary","H","0",1
"5051.8",16949,"Iron, IIE-an",250000,"Found",1846,54.23333,35.15,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"5658.37",22613,"H5",103.3,"Found",1960,50.94,-96.99167,"H","Chondrite","Stony","Ordinary","H","0",1
"6751.45",24144,"H6",2799,"Fell",1944,11.98333,79.75,"H","Chondrite","Stony","Ordinary","H","0",1
"3619.3",11464,"L6",28,"Fell",1814,13.78333,78.56667,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"389.1",397,"Iron, IIIAB",49000,"Found",1938,-28.91667,-66.95,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"5751.1",22720,"H5",405.8,"Found",1971,33.61667,-103.45,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6652",24034,"Iron, IIIAB",22000,"Found",1891,55.88333,89.1,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","8",0.0565394577591197
"6953.2",30365,"Iron, IAB-ung",60000,"Found",1971,22.75,108.33333,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"9652.2",56488,"H5",123,"Found",1979,19.18639,54.61472,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"4649.51",14705,"Iron, IIIAB",94800,"Found",1896,26.01667,-111.36667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"5575.6",22393,"H4",15000,"Found",1938,38.61667,-99.93333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3402.3",10126,"H3",74,"Found",1970,-30.9,128.08333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5551.2",22369,"Iron, ungrouped",18200,"Found",1886,47,7.83333,"Iron","Achondrite","Iron",NA,NA,"2",0.064345060252235
"3622.47",11467,"OC",1320,"Fell",1930,35,127.5,"Chondrite","Chondrite","Stony",NA,NA,"0",1
"5632.51",22585,"Iron, IVA",10000,"Fell",1919,-6.73333,111.36667,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","0",1
"4017.52",11869,"H5",3500,"Fell",1922,55.46667,13.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"5909.53",23187,"H",695,"Fell",1688,34.71667,137.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"9683.1",56519,"L6",6.8,"Found",1979,19.81944,55.72139,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"2134",6550,"H3",2600,"Found",1986,29.50639,11.49861,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"4632.3",14677,"H5",1315,"Found",1918,36.58333,-100.2,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5020.49",16919,"LL6",375,"Found",1907,59.18333,12.21667,"LL","Chondrite","Stony","Ordinary","LL","0",1
"3457",10181,"L4",6647,"Found",1963,38.5,-105.5,"L","Chondrite","Stony","Ordinary","L","13",0.0166285644122995
"4319.2",12209,"L6",32490,"Fell",1984,-7.71667,111.2,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"3249.4",7772,"CV3",21000,"Found",1962,52.5,77,"CV","Chondrite","Stony","Carbonaceous","CV-CK","2",0.064345060252235
"4422.6",12324,"H5",5500,"Found",1899,54.86667,50.88333,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"4216.41",12084,"Iron, IIAB",40000,"Found",1976,55.608833,11.229167,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"4451.53",12351,"EH3",334,"Found",1905,-13.01667,34.2,"EH","Chondrite","Stony","Enstatite","EH-EL","0",1
"4581.47",12757,"Iron",3.3,"Found",1904,-40.73333,146.96667,"Iron","Achondrite","Iron",NA,NA,"0",1
"995.50",5396,"Pallasite, PES",320,"Found",1921,55.18333,-162.55,"Eagle Station Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"540.7",2353,"H5",2000,"Fell",1886,43.03333,12.55,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4426.44",12328,"CM2",164,"Found",1968,64.45,27.56667,"CM","Chondrite","Stony","Carbonaceous","CM-CO","0",1
"4788.2",15470,"H5",24750,"Fell",1915,-6.23333,106.88333,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"4887.1",16743,"Iron, IAB?",2426,"Found",1922,-30.5,142.33333,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","14",0.0286088486882495
"6698.3",24089,"L",19700,"Found",1944,34.075,-116.01667,"L","Chondrite","Stony","Ordinary","L","13",0.0166285644122995
"3552.40",11179,"H6",40,"Found",1936,66,-120,"H","Chondrite","Stony","Ordinary","H","0",1
"5370.56",18072,"H6",515,"Fell",1910,17.74333,120.45583,"H","Chondrite","Stony","Ordinary","H","0",1
"5148.3",17060,"H5",1145,"Found",1979,29.91667,-5.58333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"2215.1",6656,"L6",37200,"Found",1879,39.65,-99.68333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5020.50",16919,"LL6",375,"Found",1907,59.18333,12.21667,"LL","Chondrite","Stony","Ordinary","LL","0",1
"5049.4",16949,"Iron, IIE-an",250000,"Found",1846,54.23333,35.15,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"7945.56",45977,"H5",17226,"Fell",1977,25.37,-97.37,"H","Chondrite","Stony","Ordinary","H","0",1
"4859.4",16712,"H6",1800,"Found",1948,38.5,-101.1,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6752.43",24144,"H6",2799,"Fell",1944,11.98333,79.75,"H","Chondrite","Stony","Ordinary","H","0",1
"2153.1",6577,"H5",570,"Found",1986,29.58333,11.78333,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"983.49",5382,"H3.5",277,"Found",1986,11.7,-137.8,"H","Chondrite","Stony","Ordinary","H","0",1
"5577.50",22395,"H6",6.1,"Fell",1961,26.66667,50.15,"H","Chondrite","Stony","Ordinary","H","0",1
"669.2",5035,"LL3.8",1100,"Fell",1921,33.88333,35.5,"LL","Chondrite","Stony","Ordinary","LL","1",0.0294975764627465
"3390",10114,"Iron, IIIAB",12500,"Found",1912,33.98333,-101.28333,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","13",0.0166285644122995
"4691.2",14751,"Iron, IIIAB",7000,"Found",1896,34,-106.96667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","13",0.0166285644122995
"6417.1",23732,"Stone-uncl",10400,"Fell",1623,50.38333,-3.95,"Stony",NA,"Stony",NA,NA,"2",0.064345060252235
"593.2",4940,"Iron, ungrouped",9026,"Found",1918,-21.21667,-43.93333,"Iron","Achondrite","Iron",NA,NA,"2",0.064345060252235
"6196.3",23479,"H5",3500,"Found",1941,39.3,-102.83333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4173.7",12032,"H6",15000,"Found",1887,-38.33333,-60.88333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"995.51",5396,"Pallasite, PES",320,"Found",1921,55.18333,-162.55,"Eagle Station Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"4731.2",15404,"L6",1050,"Found",1975,-33.56667,136.65,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5851.4",23105,"H4",24500,"Found",1971,27,-105.25,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5632.52",22585,"Iron, IVA",10000,"Fell",1919,-6.73333,111.36667,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","0",1
"6751.46",24144,"H6",2799,"Fell",1944,11.98333,79.75,"H","Chondrite","Stony","Ordinary","H","0",1
"4018.54",11870,"L3.7-6",6100,"Fell",1910,27.33333,35.66667,"L","Chondrite","Stony","Ordinary","L","0",1
"4791.2",15473,"LL6",1181.6,"Found",1929,-28.85,116.28333,"LL","Chondrite","Stony","Ordinary","LL","2",0.064345060252235
"4812.47",15495,"L5",2405,"Fell",1955,38.18333,15.56667,"L","Chondrite","Stony","Ordinary","L","0",1
"4469.1",12369,"L5",453.6,"Fell",1961,30.73111,66.80222,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"5008.62",16907,"H6",529,"Fell",1984,32.11667,121.8,"H","Chondrite","Stony","Ordinary","H","0",1
"6733.1",24126,"OC",9400,"Found",1981,55.8,66,"Chondrite","Chondrite","Stony",NA,NA,"2",0.064345060252235
"3489.4",10860,"Iron, IIE",380,"Fell",1917,27.88333,68.53333,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"5012.4",16911,"L6",1694,"Found",1944,-29.5,144.06667,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4821.44",16633,"Iron",34,"Found",1960,44.75,-79.88333,"Iron","Achondrite","Iron",NA,NA,"0",1
"4426.45",12328,"CM2",164,"Found",1968,64.45,27.56667,"CM","Chondrite","Stony","Carbonaceous","CM-CO","0",1
"3529.34",10938,"Ureilite",2700,"Found",1868,26.16667,90.6,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,"0",1
"9.46",10,"Acapulcoite",1914,"Fell",1976,16.88333,-99.9,"Acapulcoite","Achondrite","Stony","Primitive",NA,"0",1
"5286",17969,"Iron, IIIAB",737.6,"Fell",1939,21.20833,94.91667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","1",0.0294975764627465
"5701.1",22670,"H5",16.3,"Found",1981,34.1,-103.48333,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"4530.46",12436,"L6",2750,"Found",1961,-37.75,140.3,"L","Chondrite","Stony","Ordinary","L","0",1
"5806.1",22775,"L6",5619,"Found",1934,35.95,-104.2,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4031.45",11883,"H5",750,"Fell",1897,33.6,130.43333,"H","Chondrite","Stony","Ordinary","H","0",1
"6211.8",23494,"H5",1192.7,"Found",1976,32.71667,-102.65,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5872.48",23128,"H6",56,"Fell",1973,33.48472,-117.6625,"H","Chondrite","Stony","Ordinary","H","0",1
"6911.45",24325,"L6",25000,"Fell",1795,54.13667,-0.41333,"L","Chondrite","Stony","Ordinary","L","0",1
"5379.50",18082,"H5",682,"Fell",1949,21.3,-157.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"5534.44",18907,"L/LL5",1275,"Fell",1982,32.08333,121.5,"LL","Chondrite","Stony","Ordinary","LL","0",1
"6922.2",24338,"H4-an",281.7,"Found",1936,40.05,-102.2,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5008.63",16907,"H6",529,"Fell",1984,32.11667,121.8,"H","Chondrite","Stony","Ordinary","H","0",1
"5102.2",17010,"H5",76000,"Found",1972,39.99167,-98.34167,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"1064.3",5464,"H6",6000,"Found",1940,31.75,-97.75,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6195.4",23478,"H6",750,"Found",1956,39.36667,-100.63333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4803.5",15486,"L5",28.9,"Fell",1903,46.81867,7.21817,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5379.51",18082,"H5",682,"Fell",1949,21.3,-157.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"9620.2",56456,"L4",31.6,"Found",1979,19.81333,56.49028,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"5785.7",22754,"H(5?)",9.8,"Found",1969,33.6,-103.3,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"995.52",5396,"Pallasite, PES",320,"Found",1921,55.18333,-162.55,"Eagle Station Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"560.3",4905,"H4",9330,"Fell",1952,-21.46028,-49.95083,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"4360.4",12255,"L6",115,"Found",1900,51.11667,57.91667,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5632.53",22585,"Iron, IVA",10000,"Fell",1919,-6.73333,111.36667,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","0",1
"4401.1",12301,"L6",737.6,"Fell",1962,54.4,10.15,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"5815.2",22785,"H5",4300,"Found",1948,39.5,-85.5,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5302.58",17989,"L6",6000,"Fell",1855,58.5,23,"L","Chondrite","Stony","Ordinary","L","0",1
"5527.66",18897,"L",66,"Found",1973,29.9,-112.68333,"L","Chondrite","Stony","Ordinary","L","0",1
"3512",10917,"L6",18000,"Fell",1853,37.31667,13.56667,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"3335.31",10044,"L5",20000,"Fell",1889,1.16667,44.16667,"L","Chondrite","Stony","Ordinary","L","0",1
"5302.59",17989,"L6",6000,"Fell",1855,58.5,23,"L","Chondrite","Stony","Ordinary","L","0",1
"6705.1",24096,"H5",40000,"Fell",1903,-19.81667,-48.78333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5085.55",16990,"L4",283.5,"Found",1962,-37.31667,139.85,"L","Chondrite","Stony","Ordinary","L","0",1
"4035.2",11886,"Iron, IVA",11700,"Found",1947,39.36667,-99.85,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"777.3",5151,"H3.7",40960,"Found",1937,33.21667,-102.18333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6406.46",23720,"H3.6",430,"Found",1983,-21.19222,55.68639,"H","Chondrite","Stony","Ordinary","H","0",1
"894.3",5283,"L6",294,"Found",1914,-29.75,141.03333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4812.48",15495,"L5",2405,"Fell",1955,38.18333,15.56667,"L","Chondrite","Stony","Ordinary","L","0",1
"5030.1",16932,"H6",13100,"Found",1977,34.58333,-102.05,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6666.46",24053,"H",357.4,"Fell",1950,58.47333,8.86667,"H","Chondrite","Stony","Ordinary","H","0",1
"5294.56",17977,"LL6",179,"Found",1962,-39.06667,146.35,"LL","Chondrite","Stony","Ordinary","LL","0",1
"6758.42",24150,"L6",4000,"Found",1962,61.05,26.83333,"L","Chondrite","Stony","Ordinary","L","0",1
"3335.32",10044,"L5",20000,"Fell",1889,1.16667,44.16667,"L","Chondrite","Stony","Ordinary","L","0",1
"6652.1",24034,"Iron, IIIAB",22000,"Found",1891,55.88333,89.1,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","8",0.0565394577591197
"3580.52",11208,"L6",8000,"Fell",1881,46.35,30.58333,"L","Chondrite","Stony","Ordinary","L","0",1
"654.4",5021,"H6",1770.5,"Fell",1938,39.08333,-89.15,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6424.51",23739,"H4/5",48000,"Found",1987,46.4,30.8,"H","Chondrite","Stony","Ordinary","H","0",1
"6936.1",30348,"H5",20000,"Fell",1954,21.83333,111.83333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4340.41",12232,"H4",950,"Fell",1951,-6.83333,29.5,"H","Chondrite","Stony","Ordinary","H","0",1
"4388.49",12286,"H4",135000,"Fell",1850,38.98333,141.61667,"H","Chondrite","Stony","Ordinary","H","0",1
"4369.1",12264,"CK4",41730,"Fell",1930,-35.08333,139.91667,"CK","Chondrite","Stony","Carbonaceous","CV-CK","2",0.064345060252235
"5728.3",22697,"H5",32.6,"Found",1969,34.08333,-103.51667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5534.45",18907,"L/LL5",1275,"Fell",1982,32.08333,121.5,"LL","Chondrite","Stony","Ordinary","LL","0",1
"4949.62",16844,"L6",4610,"Found",1880,-34.1,18.46667,"L","Chondrite","Stony","Ordinary","L","0",1
"819.1",5200,"Stone-uncl",2400,"Fell",1916,11.75,122.33333,"Stony",NA,"Stony",NA,NA,"1",0.0294975764627465
"977.5",5376,"OC",5136,"Found",1978,34.34833,-101.65833,"Chondrite","Chondrite","Stony",NA,NA,"2",0.064345060252235
"3622.48",11467,"OC",1320,"Fell",1930,35,127.5,"Chondrite","Chondrite","Stony",NA,NA,"0",1
"6859.5",24239,"H4",45000,"Found",1964,33.03333,-102.33333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5085.56",16990,"L4",283.5,"Found",1962,-37.31667,139.85,"L","Chondrite","Stony","Ordinary","L","0",1
"5891.2",23168,"Pallasite, PMG",1631,"Found",1950,27.33333,-112.33333,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"14",0.0286088486882495
"4651.52",14708,"L6",25,"Fell",1894,38,-0.83333,"L","Chondrite","Stony","Ordinary","L","0",1
"3245.5",7768,"L6",12000,"Found",1955,34.28333,-101.83333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5717.7",22686,"H3.9",397.1,"Found",1984,33.78333,-103.55,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4578.3",12754,"Iron",410,"Found",1925,55.95,125.4,"Iron","Achondrite","Iron",NA,NA,"8",0.0565394577591197
"5606.1",22559,"H5",295,"Found",1977,-30.25,128.8,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"6915.39",24330,"Iron, IAB-ung",48200,"Found",1953,42.34667,-90.1675,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"5828",23080,"Iron, IID",22000,"Found",1974,40.71667,-90.41667,"Iron IID","Achondrite","Iron","Magmatic","Siderite","1",0.0294975764627465
